step,node,type,q_pred,score_pred,reward_pred,fc_pred,pattern_pred,return_pred,guarded_reward,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,bounded_residual_hybrid_pred,step_value,sequence_score,lookahead_score,objective_score,objective,planner,score_adjusted,diversity_penalty,candidate_strategy,original_net,recovery_status,recovery_source_gate,recovery_synthetic_branch,safe_insertable
190,N3788,observe,0.31742385029792786,0.31742385029792786,0.24979209899902344,0.0024979209899902346,-0.20666451752185822,1.1247071027755737,0.24979209899902344,-0.024051006883382797,-0.09886892884969711,-0.04306299239397049,29631.345703125,13211.64453125,16419.701171875,29599.25390625,13189.8623046875,16409.390625,0.0010830353712663054,0.0016487143002450466,0.0006279375520534813,0.10830353712663054,-1.0306014865636826,-2.0614758878946304,0.24979209899902344,36.190578900277615,0.5058854520320892,0.5058854520320892,cumulative,beam,0.24979209899902344,0.0,hard_fault_cluster,U5656,structural_exact,NAND,False,True
191,N3844,observe,0.31617599725723267,0.31617599725723267,0.2560933530330658,0.002560933530330658,-0.20752651989459991,1.1245641708374023,0.2560933530330658,-0.02393096499145031,-0.09762740135192871,-0.042069435119628906,29599.203125,13189.8583984375,16409.34375,29594.08203125,13183.4482421875,16410.634765625,0.0001730145886540413,0.0004859912733081728,-7.867564272601157e-05,0.01730145886540413,-1.0124389752745628,-2.047932118177414,0.2560933530330658,36.44667225331068,0.5138871073722839,0.5138871073722839,cumulative,beam,0.2560933530330658,0.0,hard_fault_cluster,U5712,structural_exact,NAND,False,True
192,N3872,observe,0.31581538915634155,0.31581538915634155,0.25779375433921814,0.0025779375433921813,-0.20789878070354462,1.1236538887023926,0.25779375433921814,-0.023823365569114685,-0.09694382548332214,-0.041669175028800964,29594.046875,13183.4482421875,16410.59765625,29596.724609375,13180.232421875,16416.4921875,-9.048219362739474e-05,0.00024392861814703792,-0.00035919054062105715,-0.009048219362739474,-1.0008889138698578,-2.036974646151066,0.25779375433921814,36.7044660076499,0.5158951580524445,0.5158951580524445,cumulative,beam,0.25779375433921814,0.0,hard_fault_cluster,U5740,structural_exact,NAND,False,True
193,N3879,observe,0.31572800874710083,0.31572800874710083,0.2581014037132263,0.0025810140371322634,-0.20811964571475983,1.122572898864746,0.2581014037132263,-0.023722490295767784,-0.09645652025938034,-0.04146929085254669,29596.68359375,13180.2294921875,16416.453125,29601.31640625,13177.857421875,16423.458984375,-0.00015653147420380265,0.00017997185932472348,-0.0004267584008630365,-0.015653147420380265,-0.991574726998806,-2.0270804539322853,0.2581014037132263,36.962567411363125,0.48338449001312256,0.48338449001312256,cumulative,beam,0.2581014037132263,0.0,hard_fault_cluster,U5747,structural_exact,NAND,False,True
194,N13548,observe,0.3194085359573364,0.3194085359573364,0.22528308629989624,0.0022528308629989626,-0.20420630276203156,1.121021032333374,0.22528308629989624,-0.023907072842121124,-0.09957531839609146,-0.04437877982854843,29601.271484375,13177.810546875,16423.4609375,29633.896484375,13208.107421875,16425.7890625,-0.0011021485552191734,-0.002299082698300481,-0.0001417560561094433,-0.11021485552191734,-1.0444031655788422,-2.054131254553795,0.22528308629989624,37.18785049766302,0.4683234393596649,0.4683234393596649,cumulative,beam,0.22528308629989624,0.0,hard_fault_cluster,,missing_mapping,,,False
195,N3865,observe,0.3172146677970886,0.3172146677970886,0.24304035305976868,0.0024304035305976867,-0.20581316947937012,1.1222922801971436,0.24304035305976868,-0.02372073195874691,-0.09751291573047638,-0.042682088911533356,29633.890625,13208.1669921875,16425.72265625,29601.203125,13185.05859375,16416.14453125,0.0011030444875359535,0.0017495538340881467,0.0005831174203194678,0.11030444875359535,-1.0067405626177788,-2.030740037560463,0.24304035305976868,37.43089085072279,0.49363669753074646,0.49363669753074646,cumulative,beam,0.24304035305976868,0.0,hard_fault_cluster,U5733,structural_exact,NAND,False,True
196,N3886,observe,0.31594201922416687,0.31594201922416687,0.2505963444709778,0.0025059634447097776,-0.20649214088916779,1.1223416328430176,0.2505963444709778,-0.02361522987484932,-0.09633135050535202,-0.04170561581850052,29601.18359375,13185.0625,16416.12109375,29595.021484375,13177.376953125,16417.64453125,0.0002081710408674553,0.0005828980356454849,-9.280131052946672e-05,0.02081710408674553,-0.9885850101709366,-2.018288493156433,0.2505963444709778,37.68148719519377,0.5045920610427856,0.5045920610427856,cumulative,beam,0.2505963444709778,0.0,hard_fault_cluster,U5754,structural_exact,NAND,False,True
197,N3851,observe,0.3154277503490448,0.3154277503490448,0.25399571657180786,0.002539957165718079,-0.20688621699810028,1.1217423677444458,0.25399571657180786,-0.023522697389125824,-0.09563671052455902,-0.041239432990550995,29594.96875,13177.3720703125,16417.59765625,29595.78515625,13173.1005859375,16422.68359375,-2.7585982024902478e-05,0.00032415296300314367,-0.00030978574068285525,-0.002758598202490248,-0.9765316545963287,-2.008335217833519,0.25399571657180786,37.935482911765575,0.5091699361801147,0.5091699361801147,cumulative,beam,0.25399571657180786,0.0,hard_fault_cluster,U5719,structural_exact,NAND,False,True
198,N3830,observe,0.31529566645622253,0.31529566645622253,0.2551742196083069,0.0025517421960830687,-0.20719650387763977,1.1208109855651855,0.2551742196083069,-0.023431796580553055,-0.09519854187965393,-0.04106041043996811,29595.7578125,13173.10546875,16422.65234375,29598.103515625,13169.857421875,16428.24609375,-7.925808313302696e-05,0.0002465665165800601,-0.0003406118485145271,-0.007925808313302696,-0.967194452881813,-1.9991833567619324,0.2551742196083069,38.19065713137388,0.5111966133117676,0.5111966133117676,cumulative,beam,0.2551742196083069,0.0,hard_fault_cluster,U5698,structural_exact,NAND,False,True
199,N3858,observe,0.3151886463165283,0.3151886463165283,0.2560223937034607,0.002560223937034607,-0.20737002789974213,1.1199721097946167,0.2560223937034607,-0.02334623970091343,-0.09479815512895584,-0.04090563952922821,29598.0546875,13169.8505859375,16428.205078125,29600.22265625,13166.94140625,16433.28125,-7.324699981836602e-05,0.000220896938117221,-0.00030899126431904733,-0.007324699981836602,-0.9586294665932655,-1.9906253442168236,0.2560223937034607,38.44667952507734,0.5113627314567566,0.5113627314567566,cumulative,beam,0.2560223937034607,0.0,hard_fault_cluster,U5726,structural_exact,NAND,False,True
200,N4648,observe,0.31532588601112366,0.31532588601112366,0.2553403377532959,0.002553403377532959,-0.20756404101848602,1.118924617767334,0.2553403377532959,-0.023259468376636505,-0.09456773847341537,-0.04094931483268738,29599.8359375,13166.7880859375,16433.046875,29600.521484375,13163.71484375,16436.806640625,-2.3160495402407832e-05,0.00023340864572674036,-0.00022879296739120036,-0.0023160495402407832,-0.9516818821430206,-1.982380598783493,0.2553403377532959,38.70201986283064,0.5091044902801514,0.5091044902801514,cumulative,beam,0.2553403377532959,0.0,hard_fault_cluster,U6516,structural_exact,NAND,False,True
201,N4655,observe,0.3156220018863678,0.3156220018863678,0.25376415252685547,0.0025376415252685545,-0.20761308073997498,1.117788553237915,0.25376415252685547,-0.023173484951257706,-0.09445016831159592,-0.04111907631158829,29600.50390625,13163.7109375,16436.79296875,29598.181640625,13159.701171875,16438.48046875,7.845358777558431e-05,0.0003046075289603323,-0.00010266601020703092,0.007845358777558431,-0.9457957893610001,-1.974460318684578,0.25376415252685547,38.955784015357494,0.5064999759197235,0.5064999759197235,cumulative,beam,0.25376415252685547,0.0,hard_fault_cluster,U6523,structural_exact,NAND,False,True
202,N4662,observe,0.31585395336151123,0.31585395336151123,0.25273582339286804,0.0025273582339286806,-0.20770014822483063,1.1168291568756104,0.25273582339286804,-0.023099634796380997,-0.09432730823755264,-0.0412399098277092,29598.15234375,13159.7001953125,16438.451171875,29595.60546875,13155.5068359375,16440.09765625,8.604844333603978e-05,0.0003186515823472291,-0.0001001605560304597,0.008604844333603978,-0.9403984993696213,-1.96757223457098,0.25273582339286804,39.20851983875036,0.5048711597919464,0.5048711597919464,cumulative,beam,0.25273582339286804,0.0,hard_fault_cluster,U6530,structural_exact,NAND,False,True
203,N4634,observe,0.31601089239120483,0.31601089239120483,0.25213533639907837,0.0025213533639907837,-0.2078026980161667,1.1159906387329102,0.25213533639907837,-0.023032285273075104,-0.09419125318527222,-0.04132266342639923,29595.572265625,13155.51171875,16440.060546875,29595.015625,13152.26171875,16442.75390625,1.880823947431054e-05,0.00024704475072212517,-0.0001638290414121002,0.001880823947431054,-0.9351025521755219,-1.9611970335245132,0.25213533639907837,39.46065517514944,0.5040292143821716,0.5040292143821716,cumulative,beam,0.25213533639907837,0.0,hard_fault_cluster,U6502,structural_exact,NAND,False,True
204,N4676,observe,0.31611019372940063,0.31611019372940063,0.25189387798309326,0.0025189387798309325,-0.20792552828788757,1.1152710914611816,0.25189387798309326,-0.02297026850283146,-0.0940423458814621,-0.041371896862983704,29594.94921875,13152.2587890625,16442.69140625,29592.869140625,13148.1484375,16444.720703125,7.028489926597103e-05,0.0003125205694232136,-0.0001234163501067087,0.0070284899265971035,-0.929861880838871,-1.9552356079220772,0.25189387798309326,39.712549053132534,0.5038992166519165,0.5038992166519165,cumulative,beam,0.25189387798309326,0.0,hard_fault_cluster,U6544,structural_exact,NAND,False,True
205,N4669,observe,0.3161603510379791,0.3161603510379791,0.25200533866882324,0.0025200533866882326,-0.20807777345180511,1.1146571636199951,0.25200533866882324,-0.022914066910743713,-0.09388836473226547,-0.041394755244255066,29592.837890625,13148.150390625,16444.6875,29588.974609375,13142.982421875,16445.9921875,0.00013054785085842013,0.00039305671816691756,-7.9337929491885e-05,0.013054785085842013,-0.924744188785553,-1.9497410655021667,0.25200533866882324,39.96455439180136,0.4890263080596924,0.4890263080596924,cumulative,beam,0.25200533866882324,0.0,hard_fault_cluster,U6537,structural_exact,NAND,False,True
206,N15716,observe,0.3194759786128998,0.3194759786128998,0.23702096939086914,0.002370209693908691,-0.20453675091266632,1.1168502569198608,0.23702096939086914,-0.023332934826612473,-0.09681978821754456,-0.04326175898313522,29589.39453125,13143.025390625,16446.369140625,29609.0703125,13168.6328125,16440.4375,-0.0006649605929851532,-0.001948365825228393,0.0003606656682677567,-0.06649605929851532,-0.9794222563505173,-1.9948256760835648,0.23702096939086914,40.201575361192226,0.4860744774341583,0.4860744774341583,cumulative,beam,0.23702096939086914,0.0,hard_fault_cluster,,missing_mapping,,,False
207,N4683,observe,0.3184811472892761,0.3184811472892761,0.24905350804328918,0.002490535080432892,-0.20610935986042023,1.117140769958496,0.24905350804328918,-0.02314889058470726,-0.09563226997852325,-0.042556218802928925,29608.59765625,13168.5966796875,16440.0,29560.021484375,13138.240234375,16421.78125,0.00164061039686203,0.0023052149917930365,0.0011081964476034045,0.164061039686203,-0.9486947804689407,-1.9733404889702797,0.24905350804328918,40.450628869235516,0.5013487040996552,0.5013487040996552,cumulative,beam,0.24905350804328918,0.0,hard_fault_cluster,U6551,structural_exact,NAND,False,True
208,N4690,observe,0.31788361072540283,0.31788361072540283,0.25229519605636597,0.0025229519605636597,-0.2071087509393692,1.116503357887268,0.25229519605636597,-0.023042777553200722,-0.09503811597824097,-0.04225282371044159,29560.005859375,13138.24609375,16421.759765625,29543.001953125,13125.267578125,16417.734375,0.0005752335418947041,0.0009878423297777772,0.0002451254113111645,0.05752335418947041,-0.9354792013764381,-1.9620781168341637,0.25229519605636597,40.70292406529188,0.5063327848911285,0.5063327848911285,cumulative,beam,0.25229519605636597,0.0,hard_fault_cluster,U6558,structural_exact,NAND,False,True
209,N4613,observe,0.3175217807292938,0.3175217807292938,0.2540375888347626,0.0025403758883476256,-0.20774923264980316,1.1157991886138916,0.2540375888347626,-0.02295944280922413,-0.09461724758148193,-0.04206681251525879,29543.009765625,13125.29296875,16417.716796875,29532.03515625,13115.8056640625,16416.228515625,0.0003714790509548038,0.0007228261092677712,9.065093036042526e-05,0.03714790509548038,-0.9261075034737587,-1.9534850865602493,0.2540375888347626,40.956961654126644,0.5091855525970459,0.5091855525970459,cumulative,beam,0.2540375888347626,0.0,hard_fault_cluster,U6481,structural_exact,NAND,False,True
210,N4599,observe,0.31729555130004883,0.31729555130004883,0.2551479637622833,0.002551479637622833,-0.20817361772060394,1.1151156425476074,0.2551479637622833,-0.022888850420713425,-0.09428641200065613,-0.041938573122024536,29532.109375,13115.828125,16416.28125,29521.3828125,13107.8740234375,16413.5078125,0.00036321693914942443,0.0006064506014809012,0.00016894431610126048,0.03632169391494244,-0.9186214357614517,-1.9463191404938698,0.2551479637622833,41.21210961788893,0.5111415088176727,0.5111415088176727,cumulative,beam,0.2551479637622833,0.0,hard_fault_cluster,U6467,structural_exact,NAND,False,True
211,N3907,observe,0.3171389698982239,0.3171389698982239,0.2559935450553894,0.002559935450553894,-0.2084837108850479,1.1144757270812988,0.2559935450553894,-0.022827023640275,-0.0940115675330162,-0.04184328764677048,29521.51953125,13108.0078125,16413.51171875,29510.18359375,13100.484375,16409.69921875,0.00038398895412683487,0.0005739573389291763,0.000232278136536479,0.03839889541268349,-0.9122330918908119,-1.940085045993328,0.2559935450553894,41.46810316294432,0.5128330290317535,0.5128330290317535,cumulative,beam,0.2559935450553894,0.0,hard_fault_cluster,U5775,structural_exact,NAND,False,True
212,N4585,observe,0.31699734926223755,0.31699734926223755,0.25683948397636414,0.0025683948397636413,-0.20871521532535553,1.1139086484909058,0.25683948397636414,-0.02277153916656971,-0.09375712275505066,-0.04174886643886566,29510.0703125,13100.3603515625,16409.7109375,29497.939453125,13092.712890625,16405.2265625,0.0004110752488486469,0.0005837595672346652,0.0002732756838668138,0.04110752488486469,-0.9064057841897011,-1.9344668835401535,0.25683948397636414,41.72494264692068,0.5141578018665314,0.5141578018665314,cumulative,beam,0.25683948397636414,0.0,hard_fault_cluster,U6453,structural_exact,NAND,False,True
213,N4711,observe,0.31693023443222046,0.31693023443222046,0.25731831789016724,0.0025731831789016723,-0.20889417827129364,1.1133148670196533,0.25731831789016724,-0.022718820720911026,-0.09356415271759033,-0.04171489179134369,29497.69921875,13092.6748046875,16405.0234375,29483.3984375,13084.4677734375,16398.9296875,0.00048481006524525583,0.0006268414435908198,0.00037145634996704757,0.04848100652452558,-0.901248887181282,-1.9292237758636475,0.25731831789016724,41.98226096481085,0.5153447687625885,0.5153447687625885,cumulative,beam,0.25731831789016724,0.0,hard_fault_cluster,U6579,structural_exact,NAND,False,True
214,N3795,observe,0.3168509006500244,0.3168509006500244,0.25802645087242126,0.0025802645087242126,-0.20905037224292755,1.1128112077713013,0.25802645087242126,-0.022671062499284744,-0.0933806300163269,-0.041674159467220306,29483.6796875,13084.6396484375,16399.0390625,29466.39453125,13075.5888671875,16390.8046875,0.0005862618563696742,0.0006917103892192245,0.0005021254764869809,0.05862618563696742,-0.8962685912847519,-1.9243968352675438,0.25802645087242126,42.24028741568327,0.5175929963588715,0.5175929963588715,cumulative,beam,0.25802645087242126,0.0,hard_fault_cluster,U5663,structural_exact,NAND,False,True
215,N3809,observe,0.31667131185531616,0.31667131185531616,0.2595665454864502,0.002595665454864502,-0.20920641720294952,1.1124978065490723,0.2595665454864502,-0.022628189995884895,-0.09313718974590302,-0.041547708213329315,29466.357421875,13075.591796875,16390.765625,29444.779296875,13065.05078125,16379.728515625,0.0007322970195673406,0.0008061597472988069,0.0006733736372552812,0.07322970195673406,-0.8907546475529671,-1.919802911579609,0.2595665454864502,42.49985396116972,0.5211448967456818,0.5211448967456818,cumulative,beam,0.2595665454864502,0.0,hard_fault_cluster,U5677,structural_exact,NAND,False,True
216,N3781,observe,0.31644880771636963,0.31644880771636963,0.26157835125923157,0.002615783512592316,-0.2093745917081833,1.1122901439666748,0.26157835125923157,-0.022587856277823448,-0.09286719560623169,-0.041381947696208954,29444.73828125,13065.046875,16379.6923828125,29417.55859375,13052.3603515625,16365.1982421875,0.0009230744908563793,0.000971027766354382,0.0008848847937770188,0.09230744908563793,-0.8849171325564384,-1.9153185039758682,0.26157835125923157,42.76143231242895,0.5087542533874512,0.5087542533874512,cumulative,beam,0.26157835125923157,0.0,hard_fault_cluster,U5649,structural_exact,NAND,False,True
217,N13299,observe,0.31756192445755005,0.31756192445755005,0.2471759021282196,0.002471759021282196,-0.20655924081802368,1.112942099571228,0.2471759021282196,-0.02278396673500538,-0.09478289633989334,-0.042876534163951874,29417.37890625,13052.2705078125,16365.1083984375,29372.994140625,13044.04296875,16328.951171875,0.0015087940264493227,0.0006303531117737293,0.0022094096057116985,0.15087940264493227,-0.9182786718010902,-1.938367173075676,0.2471759021282196,43.00860821455717,0.5099393725395203,0.5099393725395203,cumulative,beam,0.2471759021282196,0.0,hard_fault_cluster,,missing_mapping,,,False
218,N4440,observe,0.31595465540885925,0.31595465540885925,0.26276347041130066,0.0026276347041130064,-0.20782513916492462,1.115040898323059,0.26276347041130066,-0.022674962878227234,-0.0931030884385109,-0.041343361139297485,29372.671875,13043.8984375,16328.7724609375,29309.9140625,13013.654296875,16296.259765625,0.0021366055589169264,0.0023186428006738424,0.00199112924747169,0.21366055589169264,-0.8896919190883636,-1.9230451956391335,0.26276347041130066,43.27137168496847,0.5338345170021057,0.5338345170021057,cumulative,beam,0.26276347041130066,0.0,hard_fault_cluster,U6308,structural_exact,NAND,False,True
219,N4443,observe,0.31485962867736816,0.31485962867736816,0.27107104659080505,0.0027107104659080507,-0.20886635780334473,1.115544080734253,0.27107104659080505,-0.02260606735944748,-0.09218441694974899,-0.040537700057029724,29309.912109375,13013.654296875,16296.2578125,29245.75,12986.724609375,16259.0263671875,0.002189092570915818,0.002069341018795967,0.0022846623323857784,0.21890925709158182,-0.8739916086196899,-1.9139529541134834,0.27107104659080505,43.54244273155928,0.5519346594810486,0.5519346594810486,cumulative,beam,0.27107104659080505,0.0,hard_fault_cluster,U6311,structural_exact,NAND,False,True
220,N4434,observe,0.31373968720436096,0.31373968720436096,0.28086361289024353,0.0028086361289024354,-0.20965437591075897,1.1164565086364746,0.28086361289024353,-0.022565796971321106,-0.09120598435401917,-0.03956256061792374,29245.703125,12986.7197265625,16258.982421875,29176.66015625,12956.609375,16220.0498046875,0.0023607902694493532,0.0023185494355857372,0.0023945297580212355,0.23607902694493532,-0.8592595756053925,-1.907249666750431,0.28086361289024353,43.82330634444952,0.5689347684383392,0.5689347684383392,cumulative,beam,0.28086361289024353,0.0,hard_fault_cluster,U6302,structural_exact,NAND,False,True
221,N4428,observe,0.31324607133865356,0.31324607133865356,0.2880711555480957,0.002880711555480957,-0.2102629691362381,1.116843342781067,0.2880711555480957,-0.02252095937728882,-0.09055020660161972,-0.03897210210561752,29176.6640625,12956.61328125,16220.0498046875,29114.2265625,12926.5546875,16187.671875,0.002139980671927333,0.0023199422284960747,0.001996167004108429,0.2139980671927333,-0.8471814393997192,-1.9008673131465912,0.2880711555480957,44.111377499997616,0.5811915695667267,0.5811915695667267,cumulative,beam,0.2880711555480957,0.0,hard_fault_cluster,U6296,structural_exact,NAND,False,True
222,N4458,observe,0.3132283091545105,0.3132283091545105,0.293120414018631,0.00293120414018631,-0.21079345047473907,1.1168184280395508,0.293120414018631,-0.02247176319360733,-0.09015534818172455,-0.0386950820684433,29114.208984375,12926.5556640625,16187.6533203125,29056.125,12896.3173828125,16159.806640625,0.0019950391724705696,0.002339237369596958,0.0017202419694513083,0.19950391724705696,-0.8372374773025513,-1.8946916088461876,0.293120414018631,44.40449791401625,0.5915640890598297,0.5915640890598297,cumulative,beam,0.293120414018631,0.0,hard_fault_cluster,U6326,structural_exact,NAND,False,True
223,N4455,observe,0.3132378160953522,0.3132378160953522,0.29844367504119873,0.0029844367504119874,-0.21129979193210602,1.116955280303955,0.29844367504119873,-0.02242705598473549,-0.08973808586597443,-0.038376584649086,29056.109375,12896.318359375,16159.7919921875,29000.833984375,12865.466796875,16135.3671875,0.0019023672211915255,0.002392276655882597,0.0015114553971216083,0.19023672211915255,-0.8273066431283951,-1.8888558596372604,0.29844367504119873,44.702941589057446,0.6009812653064728,0.6009812653064728,cumulative,beam,0.29844367504119873,0.0,hard_fault_cluster,U6323,structural_exact,NAND,False,True
224,N4461,observe,0.31311535835266113,0.31311535835266113,0.30253759026527405,0.0030253759026527406,-0.2117602378129959,1.1171457767486572,0.30253759026527405,-0.02239038236439228,-0.08935821056365967,-0.0380723774433136,29000.80859375,12865.462890625,16135.3466796875,28954.6171875,12840.59375,16114.0234375,0.0015927626518532634,0.001933015650138259,0.0013215236831456423,0.15927626518532634,-0.8193548694252968,-1.8841173946857452,0.30253759026527405,45.00547917932272,0.6084001064300537,0.6084001064300537,cumulative,beam,0.30253759026527405,0.0,hard_fault_cluster,U6329,structural_exact,NAND,False,True
225,N4452,observe,0.31261956691741943,0.31261956691741943,0.30586251616477966,0.0030586251616477964,-0.21215401589870453,1.1173330545425415,0.30586251616477966,-0.022361885756254196,-0.08903127908706665,-0.037799738347530365,28954.603515625,12840.59375,16114.009765625,28918.1640625,12821.1982421875,16096.96484375,0.001258502947166562,0.0015104836784303188,0.001057770336046815,0.1258502947166562,-0.8129930049180984,-1.8803896829485893,0.30586251616477966,45.3113416954875,0.614103376865387,0.614103376865387,cumulative,beam,0.30586251616477966,0.0,hard_fault_cluster,U6320,structural_exact,NAND,False,True
226,N4467,observe,0.3124609589576721,0.3124609589576721,0.3082408607006073,0.003082408607006073,-0.21249283850193024,1.1173677444458008,0.3082408607006073,-0.022335704416036606,-0.0888134092092514,-0.03764347732067108,28918.150390625,12821.1982421875,16096.9521484375,28888.109375,12804.7890625,16083.3212890625,0.0010388290975242853,0.0012798475800082088,0.000846797542180866,0.10388290975242853,-0.8079618364572525,-1.8771682903170586,0.3082408607006073,45.61958255618811,0.6185486018657684,0.6185486018657684,cumulative,beam,0.3082408607006073,0.0,hard_fault_cluster,U6335,structural_exact,NAND,False,True
227,N4470,observe,0.31235647201538086,0.31235647201538086,0.31030774116516113,0.0031030774116516113,-0.21281681954860687,1.1174119710922241,0.31030774116516113,-0.022314468398690224,-0.08863463252782822,-0.037514373660087585,28888.283203125,12804.830078125,16083.453125,28860.798828125,12790.095703125,16070.703125,0.0009514021803624928,0.0011506888549774885,0.0007927402039058506,0.09514021803624928,-0.8037271276116371,-1.874516911804676,0.31030774116516113,45.92989029735327,0.6221430897712708,0.6221430897712708,cumulative,beam,0.31030774116516113,0.0,hard_fault_cluster,U6338,structural_exact,NAND,False,True
228,N4446,observe,0.3122900724411011,0.3122900724411011,0.3118353486061096,0.0031183534860610962,-0.21308982372283936,1.1174875497817993,0.3118353486061096,-0.022296380251646042,-0.08848995715379715,-0.0374130979180336,28860.5859375,12790.052734375,16070.533203125,28834.4609375,12777.4794921875,16056.982421875,0.0009052137611433864,0.0009830484632402658,0.0008432067115791142,0.09052137611433864,-0.8003151267766953,-1.872307300567627,0.3118353486061096,46.24172564595938,0.5954899787902832,0.5954899787902832,cumulative,beam,0.3118353486061096,0.0,hard_fault_cluster,U6314,structural_exact,NAND,False,True
229,N13492,observe,0.315581351518631,0.315581351518631,0.2836546301841736,0.0028365463018417358,-0.21098218858242035,1.114088535308838,0.2836546301841736,-0.022387074306607246,-0.09213214367628098,-0.04125239700078964,28834.904296875,12777.662109375,16057.2421875,28789.01953125,12762.109375,16026.9091796875,0.001591292442753911,0.0012171815615147352,0.0018890546634793282,0.1591292442753911,-0.8409642651677132,-1.8892716392874718,0.2836546301841736,46.52538027614355,0.5814110636711121,0.5814110636711121,cumulative,beam,0.2836546301841736,0.0,hard_fault_cluster,,missing_mapping,,,False
230,N4464,observe,0.3157353699207306,0.3157353699207306,0.2977564334869385,0.0029775643348693846,-0.21178101003170013,1.1166837215423584,0.2977564334869385,-0.022334620356559753,-0.0906127318739891,-0.03970245271921158,28788.5,12761.9267578125,16026.5732421875,28757.599609375,12746.197265625,16011.40234375,0.0010733588133007288,0.001232532667927444,0.0009466090123169124,0.10733588133007288,-0.8190218806266785,-1.8798519968986511,0.2977564334869385,46.82313670963049,0.6830859184265137,0.6830859184265137,cumulative,beam,0.2977564334869385,0.0,hard_fault_cluster,U6332,structural_exact,NAND,False,True
231,N7703,observe,0.30138760805130005,0.30138760805130005,0.3853294849395752,0.003853294849395752,-0.2136288285255432,1.126589298248291,0.3853294849395752,-0.02200687676668167,-0.08583128452301025,-0.035400159657001495,28758.271484375,12746.142578125,16012.12890625,28554.48046875,12599.8291015625,15954.6513671875,0.0070863445289433,0.011479039676487446,0.0035896250046789646,0.70863445289433,-0.6887688934803009,-1.8227079808712006,0.3853294849395752,47.208466194570065,0.7456798553466797,0.7456798553466797,cumulative,beam,0.3853294849395752,0.0,hard_fault_cluster,R2144_U256,structural_exact,NAND,False,True
232,N3837,observe,0.3066314458847046,0.3066314458847046,0.3603503704071045,0.003603503704071045,-0.21162809431552887,1.1249929666519165,0.3603503704071045,-0.02227720618247986,-0.08737821877002716,-0.03621109575033188,28554.19921875,12600.0703125,15954.1298828125,28590.24609375,12638.576171875,15951.669921875,-0.0012624019291251898,-0.0030560034792870283,0.0001541896053822711,-0.12624019291251898,-0.7423772811889648,-1.8563847839832306,0.3603503704071045,47.56881656497717,0.7164274454116821,0.7164274454116821,cumulative,beam,0.3603503704071045,0.0,hard_fault_cluster,U5705,structural_exact,NAND,False,True
233,N3893,observe,0.30858737230300903,0.30858737230300903,0.35607707500457764,0.0035607707500457763,-0.213020920753479,1.1237983703613281,0.35607707500457764,-0.02238684520125389,-0.08769070357084274,-0.03618030250072479,28590.234375,12638.5791015625,15951.65625,28585.25390625,12647.185546875,15938.068359375,0.00017420174845028669,-0.000680966186337173,0.0008518169051967561,0.01742017484502867,-0.7588090747594833,-1.8687156587839127,0.35607707500457764,47.92489363998175,0.6591808497905731,0.6591808497905731,cumulative,beam,0.35607707500457764,0.0,hard_fault_cluster,U5761,structural_exact,NAND,False,True
234,N12239,control1,0.3175789713859558,0.3175789713859558,0.3031037449836731,0.003031037449836731,-0.2113879770040512,1.1211389303207397,0.3031037449836731,-0.023176629096269608,-0.09604279696941376,-0.04292701929807663,28584.748046875,12647.00390625,15937.744140625,28570.62890625,12697.29296875,15873.3359375,0.0004939396749250591,-0.0039763618260622025,0.004041237290948629,0.04939396749250591,-0.8934202343225479,-1.9616022408008575,0.3031037449836731,48.22799738496542,0.5867864489555359,0.5867864489555359,cumulative,beam,0.3031037449836731,0.0,hard_fault_cluster,,missing_mapping,,,False
235,N12219,control1,0.32124778628349304,0.32124778628349304,0.2836827039718628,0.002836827039718628,-0.20991520583629608,1.1261377334594727,0.2836827039718628,-0.02373494952917099,-0.09974990785121918,-0.04518686980009079,28570.609375,12697.3017578125,15873.30859375,28517.61328125,12720.46484375,15797.1484375,0.0018549164524301887,-0.001824252656660974,0.004798001144081354,0.18549164524301887,-0.9636745154857635,-2.021039843559265,0.2836827039718628,48.51168008893728,0.5534385740756989,0.5534385740756989,cumulative,beam,0.2836827039718628,0.0,hard_fault_cluster,,missing_mapping,,,False
236,N12224,control1,0.3231101930141449,0.3231101930141449,0.26975587010383606,0.0026975587010383607,-0.2090858817100525,1.130115032196045,0.26975587010383606,-0.024160858243703842,-0.10237936675548553,-0.04668406397104263,28517.59375,12720.4736328125,15797.119140625,28458.9921875,12733.0966796875,15725.89453125,0.0020549267064779997,-0.0009923409670591354,0.004508708603680134,0.20549267064779997,-1.0162149220705032,-2.066118098795414,0.26975587010383606,48.78143595904112,0.5297941565513611,0.5297941565513611,cumulative,beam,0.26975587010383606,0.0,hard_fault_cluster,,missing_mapping,,,False
