step,node,type,q_pred,q_pred_context,score_pred,reward_pred,reward_pred_context,fc_pred,pattern_pred,return_pred,guarded_reward,guarded_reward_context,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,hybrid_pred_context,bounded_residual_hybrid_pred,bounded_residual_hybrid_pred_context,step_value,sequence_score,lookahead_score,objective_score,objective,planner,score_adjusted,diversity_penalty,candidate_strategy
43,N636,control1,0.36019888520240784,-4.725860014110804,0.36019888520240784,0.15276452898979187,4.695680682361126,0.0015276452898979186,-0.12959635257720947,0.9678348302841187,0.15276452898979187,5.573797896802425,-0.014979396015405655,-0.08594966679811478,-0.06038600951433182,30165.859375,13576.619140625,16589.240234375,30175.166015625,13589.541015625,16585.625,-0.00030851567862555385,-0.0009517741273157299,0.00021792645566165447,-0.030851567862555385,-0.37734024226665497,4.962164388895035,-1.2177897617220879,5.630961405038834,0.15276452898979187,7.970470741391182,0.3038697689771652,0.3038697689771652,cumulative,beam,0.15276452898979187,0.0,hard_fault_cluster
44,N7087,observe,0.3616989254951477,2.0714857208728787,0.3616989254951477,0.15110523998737335,6.811673060804606,0.0015110523998737334,-0.12792062759399414,0.972120463848114,0.15110523998737335,6.640505754724145,-0.014857618138194084,-0.0855606198310852,-0.060372285544872284,30170.537109375,13588.29296875,16582.244140625,30117.09765625,13574.2578125,16542.83984375,0.0017712463159114122,0.0010328858625143766,0.002376294694840908,0.17712463159114122,-0.36253610998392105,6.6850179672241214,-1.2049553878605366,6.6850179672241214,0.15110523998737335,8.121575981378555,0.3034802973270416,0.3034802973270416,cumulative,beam,0.15110523998737335,0.0,hard_fault_cluster
45,N626,control1,0.3614303171634674,-4.181031463444233,0.3614303171634674,0.15237505733966827,5.39778972119093,0.0015237505733966827,-0.1281355619430542,0.9718317985534668,0.15237505733966827,5.3680107490718365,-0.014948615804314613,-0.08584479987621307,-0.06037507206201553,30121.0390625,13575.3232421875,16545.71484375,30124.7109375,13583.9189453125,16540.79296875,-0.000121903998660855,-0.000633185904007405,0.00029747126973234117,-0.0121903998660855,-0.37065472453832626,5.478526480793953,-1.2138098664581776,3.4657577830553055,0.15237505733966827,8.273951038718224,0.3047252893447876,0.3047252893447876,cumulative,beam,0.15237505733966827,0.0,hard_fault_cluster
46,N624,control1,0.3616182506084442,-5.325932556986809,0.3616182506084442,0.15235023200511932,3.837732097506523,0.0015235023200511932,-0.12834641337394714,0.9714239835739136,0.15235023200511932,5.5719022402167315,-0.015036406926810741,-0.08617603033781052,-0.060442954301834106,30124.669921875,13583.91015625,16540.759765625,30139.17578125,13597.4794921875,16541.6953125,-0.0004815275897271931,-0.0009989270474761724,-5.6560089433332905e-05,-0.04815275897271931,-0.37986647710204124,5.629557214975357,-1.222697138786316,5.629557214975357,0.15235023200511932,8.426301270723343,0.30227500200271606,0.30227500200271606,cumulative,beam,0.15235023200511932,0.0,hard_fault_cluster
47,N7108,observe,0.3628738820552826,1.2807835161685943,0.3628738820552826,0.14992476999759674,6.670384825766087,0.0014992476999759674,-0.12689697742462158,0.9744661450386047,0.14992476999759674,6.513346343189477,-0.014941156841814518,-0.08599735796451569,-0.0605757012963295,30135.205078125,13596.515625,16538.689453125,30091.826171875,13587.310546875,16504.515625,0.0014394760364666581,0.0006770174368284643,0.002066296059638262,0.1439476036466658,-0.3697247691452503,6.556626245975494,-1.2130179554224014,6.556626245975494,0.14992476999759674,8.57622604072094,0.3007139414548874,0.3007139414548874,cumulative,beam,0.14992476999759674,0.0,hard_fault_cluster
48,N630,control1,0.36193177103996277,-0.25397714942693705,0.36193177103996277,0.15078917145729065,4.631036439538002,0.0015078917145729064,-0.1275106966495514,0.9737691879272461,0.15078917145729065,6.174714742004872,-0.015024928376078606,-0.08634693175554276,-0.060678742825984955,30095.8046875,13588.3388671875,16507.46484375,30108.384765625,13598.521484375,16509.86328125,-0.00041800105827860534,-0.000749364378862083,-0.00014529412146657705,-0.041800105827860534,-0.3779344782233238,6.296586090922355,-1.2213532477617264,4.4891930645704266,0.15078917145729065,8.72701521217823,0.2978673428297043,0.2978673428297043,cumulative,beam,0.15078917145729065,0.0,hard_fault_cluster
49,N7117,observe,0.362000048160553,1.5025095355510711,0.362000048160553,0.14707817137241364,6.697284683585166,0.0014707817137241364,-0.1262243539094925,0.9767968654632568,0.14707817137241364,6.53755621522665,-0.014944128692150116,-0.08648916333913803,-0.06112692505121231,30104.13671875,13597.52734375,16506.609375,30064.875,13590.7880859375,16474.087890625,0.0013041967758908868,0.0004956237971782684,0.0019702098798006773,0.13041967758908868,-0.3705378323793411,6.584429705142975,-1.213444110006094,6.584429705142975,0.14707817137241364,8.874093383550644,0.29641246795654297,0.29641246795654297,cumulative,beam,0.14707817137241364,0.0,hard_fault_cluster
50,N886,control1,0.36089617013931274,-0.07210107058286663,0.36089617013931274,0.14933429658412933,4.950484785437585,0.0014933429658412934,-0.1277356594800949,0.9754706621170044,0.14933429658412933,6.36495590955019,-0.014997727237641811,-0.08655467629432678,-0.061012208461761475,30065.970703125,13591.384765625,16474.5859375,30077.984375,13597.5712890625,16480.4140625,-0.0003995770530309528,-0.00045517977559939027,-0.000353764567989856,-0.03995770530309528,-0.3749677650630474,6.437863340973854,-1.2185714840888977,6.437863340973854,0.14933429658412933,9.023427680134773,0.2945917397737503,0.2945917397737503,cumulative,beam,0.14933429658412933,0.0,hard_fault_cluster
51,N7114,observe,0.36105504631996155,1.497234258651733,0.36105504631996155,0.14525744318962097,6.475538811832666,0.0014525744318962096,-0.12633103132247925,0.9782275557518005,0.14525744318962097,6.3379849306494,-0.014948554337024689,-0.08683429658412933,-0.06150547415018082,30076.8671875,13596.91796875,16479.94921875,30038.046875,13592.17578125,16445.87109375,0.0012907033087685704,0.00034876930294558406,0.002067853696644306,0.12907033087685704,-0.37137043476104736,6.4412331700325005,-1.2139841839671135,6.4412331700325005,0.14525744318962097,9.168685123324394,0.29183146357536316,0.29183146357536316,cumulative,beam,0.14525744318962097,0.0,hard_fault_cluster
52,N642,control1,0.3600245416164398,-0.5335732841491698,0.3600245416164398,0.1465740203857422,4.387508597970009,0.001465740203857422,-0.12723906338214874,0.976921558380127,0.1465740203857422,6.348757738173008,-0.01504875160753727,-0.08716923743486404,-0.06153371185064316,30042.23828125,13593.23046875,16449.0078125,30053.94921875,13602.7236328125,16451.2265625,-0.00038981574471108615,-0.0006983744096942246,-0.0001348865480395034,-0.038981574471108615,-0.3813795819878578,6.422486658096314,-1.2240012660622597,6.422486658096314,0.1465740203857422,9.315259143710136,0.2895401865243912,0.2895401865243912,cumulative,beam,0.1465740203857422,0.0,hard_fault_cluster
53,N7089,observe,0.3601105511188507,1.4055310782790185,0.3601105511188507,0.142966166138649,5.9633364349603655,0.0014296616613864899,-0.12593194842338562,0.9796506762504578,0.142966166138649,6.599674215316772,-0.014994127675890923,-0.08736801147460938,-0.061953917145729065,30049.548828125,13601.583984375,16447.96484375,30006.28125,13595.3623046875,16410.91796875,0.0014398744096979499,0.00045742318616248667,0.0022523682564496994,0.143987440969795,-0.3767959251999855,6.650869789123535,-1.2187585569918156,6.650869789123535,0.142966166138649,9.458225309848785,0.28337936103343964,0.28337936103343964,cumulative,beam,0.142966166138649,0.0,hard_fault_cluster
54,N7120,observe,0.35956892371177673,1.6692073929309843,0.35956892371177673,0.14041319489479065,6.585535438358784,0.0014041319489479065,-0.1246870905160904,0.9821135997772217,0.14041319489479065,6.436981894522906,-0.014957128092646599,-0.08758684247732162,-0.06233470141887665,30006.23828125,13595.46484375,16410.7734375,29955.974609375,13586.708984375,16369.265625,0.0016751073999330401,0.000644027953967452,0.0025293026119470596,0.16751073999330401,-0.37318601459264755,5.086751844882965,-1.2150811105966568,4.8826885247230525,0.14041319489479065,9.598638504743576,0.26811613142490387,0.26811613142490387,cumulative,beam,0.14041319489479065,0.0,hard_fault_cluster
55,N504,control1,0.3617425858974457,-0.18913682669401166,0.3617425858974457,0.12770293653011322,5.134957219660282,0.0012770293653011323,-0.12432463467121124,0.9898170232772827,0.12770293653011322,6.316305534392595,-0.015620811842381954,-0.08903028815984726,-0.06163645535707474,29973.265625,13591.166015625,16382.099609375,29986.322265625,13600.146484375,16386.17578125,-0.00043560954509302974,-0.0006607577670365572,-0.00024881865829229355,-0.043560954509302974,-0.4445612244307995,6.389615014195442,-1.2827011942863464,6.389615014195442,0.12770293653011322,9.72634144127369,0.25242020189762115,0.25242020189762115,cumulative,beam,0.12770293653011322,0.0,hard_fault_cluster
56,N7696,observe,0.36218953132629395,-0.7851002877950669,0.36218953132629395,0.12471726536750793,4.366055637598038,0.0012471726536750793,-0.12390093505382538,0.9924222826957703,0.12471726536750793,5.395836882591248,-0.015604626387357712,-0.08938229084014893,-0.062095724046230316,29969.171875,13595.51953125,16373.65234375,29928.7421875,13590.48828125,16338.2548828125,0.0013490425189957023,0.00037006675847806036,0.0021618548780679703,0.13490425189957023,-0.443323090672493,4.085160372257233,-1.2811777517199516,5.854529974460602,0.12471726536750793,9.851058706641197,0.1905146688222885,0.1905146688222885,cumulative,beam,0.12471726536750793,0.0,hard_fault_cluster
57,N7111,observe,0.38092660903930664,-1.9954173126816748,0.38092660903930664,0.06579740345478058,5.359265384078026,0.0006579740345478058,-0.11713668704032898,1.020880103111267,0.06579740345478058,6.086297945380211,-0.017706500366330147,-0.0938081294298172,-0.05971814692020416,29928.79296875,13590.716796875,16338.0751953125,29885.322265625,13584.771484375,16300.55078125,0.0014524710131809115,0.0004374539421405643,0.0022967462427914143,0.14524710131809115,-0.683972530066967,5.201190910339355,-1.4989806599915028,6.123783264160156,0.06579740345478058,9.916856110095978,0.08914221823215485,0.08914221823215485,cumulative,beam,0.06579740345478058,0.0,hard_fault_cluster
58,N7081,observe,0.39556702971458435,1.044669719338417,0.39556702971458435,0.023344814777374268,5.512093737907708,0.00023344814777374268,-0.1074291467666626,1.0371001958847046,0.023344814777374268,6.600216622520238,-0.01937156915664673,-0.09770001471042633,-0.05827534198760986,29885.30859375,13584.5654296875,16300.7421875,29846.59375,13580.6796875,16265.9130859375,0.0012954473495483398,0.00028604097315110266,0.002136657480150461,0.12954473495483398,-0.876711905002594,6.649155198335648,-1.6720456629991531,6.649155198335648,0.023344814777374268,9.940200924873352,0.030107341706752777,0.030107341706752777,cumulative,beam,0.023344814777374268,0.0,hard_fault_cluster
59,N3295,control1,0.38093769550323486,-5.6180783182382585,0.38093769550323486,0.0067625269293785095,-0.5375477284193036,6.76252692937851e-05,-0.1084793284535408,1.0522511005401611,0.0067625269293785095,0.813517817556858,-0.021557722240686417,-0.10171639919281006,-0.05513208359479904,29849.296875,13581.578125,16267.7177734375,29874.439453125,13576.1171875,16298.322265625,-0.0008423172403126955,0.0004020841734018177,-0.0018813021015375853,-0.08423172403126955,-1.096758596599102,0.4643898069858549,-1.8910188172012568,3.4529426038265223,0.0067625269293785095,9.94696345180273,0.05133278667926788,0.05133278667926788,cumulative,beam,0.0067625269293785095,0.0,hard_fault_cluster
60,N3237,control1,0.3556164801120758,-5.190069909691811,0.3556164801120758,0.044570259749889374,4.033300653100015,0.00044570259749889376,-0.1370954066514969,1.0827438831329346,0.044570259749889374,5.575895700752735,-0.02341969683766365,-0.10572423785924911,-0.05312540382146835,29874.357421875,13576.10546875,16298.251953125,29926.017578125,13591.951171875,16334.06640625,-0.0017292473930865526,-0.0011671759421005845,-0.0021974414121359587,-0.17292473930865526,-1.214655540883541,5.632515333890915,-2.060141148045659,5.632515333890915,0.044570259749889374,9.99153371155262,0.10466519370675087,0.10466519370675087,cumulative,beam,0.044570259749889374,0.0,hard_fault_cluster
61,N3467,control1,0.3574804663658142,-5.378059455156326,0.3574804663658142,0.060094933956861496,3.7699262142181396,0.0006009493395686149,-0.14456017315387726,1.0800995826721191,0.060094933956861496,5.589887248277664,-0.02375716343522072,-0.10734289884567261,-0.053780846297740936,29926.00390625,13591.9775390625,16334.0263671875,29978.9453125,13612.7255859375,16366.220703125,-0.0017690770328044891,-0.0015264921821653843,-0.0019709982443600893,-0.1769077032804489,-1.2355218268930912,5.64287944316864,-2.0906677143648267,5.64287944316864,0.060094933956861496,10.051628645509481,0.12769032642245293,0.12769032642245293,cumulative,beam,0.060094933956861496,0.0,hard_fault_cluster
62,N649,control1,0.36037328839302063,-5.076419177651405,0.36037328839302063,0.06720419228076935,4.2076249659061435,0.0006720419228076935,-0.1463775634765625,1.0803775787353516,0.06720419228076935,5.608204236030579,-0.0242171473801136,-0.1098354160785675,-0.055001139640808105,29980.26953125,13613.0986328125,16367.171875,30025.23046875,13645.78515625,16379.4453125,-0.0014996841782703996,-0.002401108155027032,-0.0007498813793063164,-0.14996841782703996,-1.2741329669952393,5.656447582244873,-2.13481929525733,5.656447582244873,0.06720419228076935,10.11883283779025,0.14586661010980606,0.14586661010980606,cumulative,beam,0.06720419228076935,0.0,hard_fault_cluster
63,N3525,control1,0.3588150441646576,-5.3341796666383745,0.3588150441646576,0.07866241782903671,3.83898997604847,0.0007866241782903672,-0.15102450549602509,1.0813788175582886,0.07866241782903671,5.607108792364597,-0.02439803257584572,-0.11055192351341248,-0.05517987906932831,30023.884765625,13645.435546875,16378.44921875,30053.302734375,13654.306640625,16398.99609375,-0.000979818869382143,-0.0006501143798232079,-0.0012545067584142089,-0.0979818869382143,-1.2797620221972466,5.655636142492294,-2.1497929487377405,5.655636142492294,0.07866241782903671,10.197495255619287,0.1609826385974884,0.1609826385974884,cumulative,beam,0.07866241782903671,0.0,hard_fault_cluster
64,N1874,observe,0.3572982847690582,-4.428092118501663,0.3572982847690582,0.08232022076845169,5.201315271854401,0.0008232022076845169,-0.15247642993927002,1.089223861694336,0.08232022076845169,5.790477976799011,-0.024370715022087097,-0.11056241393089294,-0.05528845638036728,30050.19921875,13653.609375,16396.58984375,30024.3984375,13633.5458984375,16390.8515625,0.0008585893665440381,0.0014694632263854146,0.0003499679733067751,0.0858589366544038,-1.265527419745922,5.791465167999267,-2.144185481593013,5.791465167999267,0.08232022076845169,10.27981547638774,0.16767805069684982,0.16767805069684982,cumulative,beam,0.08232022076845169,0.0,hard_fault_cluster
65,N647,control1,0.3551109731197357,-4.964294302463531,0.3551109731197357,0.08535782992839813,4.375851520895958,0.0008535782992839813,-0.15277989208698273,1.0929694175720215,0.08535782992839813,5.629934273064137,-0.024722404778003693,-0.11223438382148743,-0.05595449358224869,30028.5546875,13634.4765625,16394.078125,30061.88671875,13664.7265625,16397.16015625,-0.0011100111296400428,-0.00221864040941,-0.00018799661484081298,-0.11100111296400428,-1.2939132302999496,5.672543905973434,-2.1776586659252644,5.672543905973434,0.08535782992839813,10.365173306316137,0.1739550158381462,0.1739550158381462,cumulative,beam,0.08535782992839813,0.0,hard_fault_cluster
66,N1586,control1,0.3525780737400055,-4.1484753549098965,0.3525780737400055,0.08833259344100952,5.467552810907364,0.0008833259344100952,-0.1549254208803177,1.1013209819793701,0.08833259344100952,5.430797529816627,-0.025421077385544777,-0.1150890439748764,-0.05674435943365097,30057.86328125,13664.0439453125,16393.8203125,29963.578125,13641.650390625,16321.9267578125,0.003136788494884968,0.0016388673102483153,0.00438540568575263,0.3136788494884968,-1.352454163134098,2.4112761425971985,-2.244694344699383,1.059298388957977,0.08833259344100952,10.453505899757147,0.18137076497077942,0.18137076497077942,cumulative,beam,0.08833259344100952,0.0,hard_fault_cluster
67,N608,control1,0.35071781277656555,-5.5208047240972515,0.35071781277656555,0.0930381715297699,3.576847019791604,0.000930381715297699,-0.15629003942012787,1.1051241159439087,0.0930381715297699,5.619162317812443,-0.025426462292671204,-0.11506766080856323,-0.05670089274644852,29966.46484375,13640.69921875,16325.7666015625,29997.609375,13662.68359375,16334.9248046875,-0.0010393128031864762,-0.0016116751357913017,-0.0005609662039205432,-0.10393128031864762,-1.3444839417934418,5.664564679861068,-2.2431056573987007,5.664564679861068,0.0930381715297699,10.546544071286917,0.1885816603899002,0.1885816603899002,cumulative,beam,0.0930381715297699,0.0,hard_fault_cluster
